pl_name,pl_rade,pl_masse,pl_radj,pl_massj,pl_dens,st_dist,pl_disc,pl_telescope,pl_eqt,pl_discmethod,pl_facility,pl_mnum,pl_pelink,pl_edelink,pl_cbflag,pl_orbper,pl_pnum,ra,dec,st_spstr,st_age,pl_ratdor,st_rad,rowupdate
HD 40307 c,,,,,,12.83,2009,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_40307_c/,http://exoplanets.org/detail/HD_40307_c,0,9.61840000,5,88.517670,-60.023472,K3 V,4.500,,,2014-05-14
HD 40307 d,,,,,,12.83,2009,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_40307_d/,http://exoplanets.org/detail/HD_40307_d,0,20.43200000,5,88.517670,-60.023472,K3 V,4.500,,,2014-05-14
HD 40307 f,,,,,,12.83,2013,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_40307_f/,,0,51.76000000,5,88.517670,-60.023472,K3 V,4.500,,,2014-05-14
HD 40307 g,,,,,,12.83,2013,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_40307_g/,,0,197.80000000,5,88.517670,-60.023472,K3 V,4.500,,,2014-05-14
HD 40979 b,,,,,,33.33,2002,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,http://exoplanet.eu/catalog/hd_40979_b/,http://exoplanets.org/detail/HD_40979_b,0,264.15000000,1,91.124763,44.260445,F8,,,,2014-05-14
HD 41004 A b,,,,,,43.03,2004,1.2 m Leonhard Euler Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_41004_a_b/,,0,963.00000000,1,89.956871,-48.239693,K1/K2 V,1.600,,,2014-12-03
HD 41004 B b,,,,,,43.03,2003,1.2 m Leonhard Euler Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_41004_b_b/,,0,1.32830000,1,89.956886,-48.239841,M2 V,,,,2014-12-03
HD 4113 b,,,,,,44.05,2007,1.2 m Leonhard Euler Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_4113_b/,http://exoplanets.org/detail/HD_4113_b,0,526.62000000,1,10.802486,-37.982632,G5,6.400,,,2014-12-03
HD 4203 b,,,,,,77.82,2001,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_4203_b/,http://exoplanets.org/detail/HD_4203_b,0,437.05000000,2,11.171676,20.448927,G5,,,,2014-05-14
HD 4203 c,,,,,,77.82,2014,8.19 m Gemini North Telescope,,Radial Velocity,Gemini Observatory,0,http://exoplanet.eu/catalog/hd_4203_c/,,0,6700.00000000,2,11.171676,20.448927,G5,,,,2014-05-14
HD 4208 b,,,,,,32.70,2001,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_4208_b/,http://exoplanets.org/detail/HD_4208_b,0,828.00000000,1,11.111043,-26.515680,G5 V,,,,2014-07-23
HD 4308 b,,,,,,21.85,2005,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_4308_b/,http://exoplanets.org/detail/HD_4308_b,0,15.56000000,1,11.163615,-65.649521,G5 V,4.300,,,2014-12-03
HD 4313 b,,,,,,131.41,2009,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_4313_b/,http://exoplanets.org/detail/HD_4313_b,0,356.00000000,1,11.418160,7.845021,G5,2.000,,4.90,2014-05-14
HD 43197 b,,,,,,56.30,2010,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_43197_b/,http://exoplanets.org/detail/HD_43197_b,0,327.80000000,1,93.398590,-29.897270,G8 V,,,1.00,2014-12-03
HD 43691 b,,,,,,93.20,2007,1.93 m Telescope,,Radial Velocity,Haute-Provence Observatory,0,http://exoplanet.eu/catalog/hd_43691_b/,http://exoplanets.org/detail/HD_43691_b,0,36.96000000,1,94.894485,41.092304,G0 IV,2.800,,,2015-01-22
HD 44219 b,,,,,,50.40,2010,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_44219_b/,http://exoplanets.org/detail/HD_44219_b,0,472.30000000,1,95.059677,-10.725009,G2 V,,,1.32,2015-01-22
HD 45350 b,,,,,,48.95,2004,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_45350_b/,http://exoplanets.org/detail/HD_45350_b,0,963.60000000,1,97.190460,38.962963,G5 V,8.000,,,2014-09-18
HD 45364 b,,,,,,32.58,2008,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_45364_b/,http://exoplanets.org/detail/HD_45364_b,0,226.93000000,2,96.410316,-31.480953,K0 V,,,,2014-05-14
HD 45364 c,,,,,,32.58,2008,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_45364_c/,http://exoplanets.org/detail/HD_45364_c,0,342.85000000,2,96.410316,-31.480953,K0 V,,,,2014-05-14
HD 45652 b,,,,,,36.14,2008,1.93 m Telescope,,Radial Velocity,Haute-Provence Observatory,0,http://exoplanet.eu/catalog/hd_45652_b/,http://exoplanets.org/detail/HD_45652_b,0,43.60000000,1,97.304962,10.933891,G8-K0,12.000,,,2015-03-26
HD 46375 b,,,,,,33.41,2000,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_46375_b/,http://exoplanets.org/detail/HD_46375_b,0,3.02357300,1,98.302597,5.462925,K1 IV-V,,,,2014-07-23
HD 47186 b,,,,,,37.84,2008,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_47186_b/,http://exoplanets.org/detail/HD_47186_b,0,4.08450000,2,99.036613,-27.622297,G5 V,,,,2015-03-26
HD 47186 c,,,,,,37.84,2008,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_47186_c/,http://exoplanets.org/detail/HD_47186_c,0,1353.60000000,2,99.036613,-27.622297,G5 V,,,,2015-03-26
HD 4732 b,,,,,,56.50,2012,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,,http://exoplanets.org/detail/HD_4732_b,0,360.20000000,2,12.308117,-24.136671,K0 IV,,,5.40,2014-05-14
HD 4732 c,,,,,,56.50,2012,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,,http://exoplanets.org/detail/HD_4732_c,0,2732.00000000,2,12.308117,-24.136671,K0 IV,,,5.40,2014-05-14
HD 47536 b,,,,,,121.36,2002,1.52 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_47536_b/,,0,712.13000000,1,99.448410,-32.339733,K1 III,10.150,,22.39,2015-03-26
HD 48265 b,,,,,,87.41,2008,6.5 m Magellan II Clay Telescope,,Radial Velocity,Las Campanas Observatory,0,http://exoplanet.eu/catalog/hd_48265_b/,http://exoplanets.org/detail/HD_48265_b,0,762.00000000,1,100.007195,-48.541954,G5 V,4.560,,1.82,2015-03-26
HD 49674 b,,,,,,40.73,2002,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_49674_b/,http://exoplanets.org/detail/HD_49674_b,0,4.94737000,1,102.877151,40.867756,G5 V,,,,2014-07-23
HD 50499 b,,,,,,47.26,2005,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_50499_b/,http://exoplanets.org/detail/HD_50499_b,0,2482.70000000,1,103.008438,-33.915562,G0/2 V,6.000,,,2014-12-17
HD 50554 b,,,,,,31.03,2002,0.6 m Coude Auxiliary Telescope,,Radial Velocity,Lick Observatory,0,http://exoplanet.eu/catalog/hd_50554_b/,http://exoplanets.org/detail/HD_50554_b,0,1293.00000000,1,103.678436,24.245558,F8,2.160,,1.02,2014-11-19
HD 52265 b,,,,,,28.07,2000,10 m Keck I Telescope,405,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_52265_b/,http://exoplanets.org/detail/HD_52265_b,0,119.60000000,1,105.075150,-5.367162,G0 V,3.500,,1.10,2015-03-26
HD 5319 b,,,,,,114.00,2007,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_5319_b/,http://exoplanets.org/detail/HD_5319_b,0,641.00000000,2,13.755836,0.789553,K3 IV,3.100,,3.85,2014-12-03
HD 5319 c,,,,,,114.00,2014,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,,,0,886.00000000,2,13.755836,0.789553,K3 IV,3.100,,3.85,2014-12-03
HD 5608 b,,,,,,58.17,2012,1.88 m Telescope,,Radial Velocity,Okayama Astrophysical Observatory,0,http://exoplanet.eu/catalog/hd_5608_b/,http://exoplanets.org/detail/HD_5608_b,0,792.60000000,1,14.559246,33.950886,K0,,,5.50,2015-09-03
HD 564 b,,,,,,53.60,2014,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,,,0,492.30000000,1,2.470091,-50.267822,G2/G3 V,5.500,,1.01,2015-01-08
HD 5891 b,,,,,,150.60,2011,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_5891_b/,http://exoplanets.org/detail/HD_5891_b,0,177.11000000,1,15.138300,20.292484,G5,,,,2014-05-14
HD 60532 b,,,,,,25.70,2008,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_60532_b/,http://exoplanets.org/detail/HD_60532_b,0,201.30000000,2,113.513252,-22.296066,F6 IV,2.700,,,2014-05-14
HD 60532 c,,,,,,25.70,2008,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_60532_c/,http://exoplanets.org/detail/HD_60532_c,0,604.00000000,2,113.513252,-22.296066,F6 IV,2.700,,,2014-05-14
HD 62509 b,,,,,,10.34,2006,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,http://exoplanet.eu/catalog/hd_62509_b/,http://exoplanets.org/detail/beta_Gem_b,0,589.64000000,1,116.328957,28.026199,K0 III,0.980,,8.31,2015-03-26
HD 63454 b,12.310,,1.098,,,35.80,2005,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_63454_b/,http://exoplanets.org/detail/HD_63454_b,0,2.81804900,1,114.841049,-78.278969,K4 V,,,1.05,2015-03-26
HD 63765 b,,,,,,32.62,2009,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_63765_b/,http://exoplanets.org/detail/HD_63765_b,0,358.00000000,1,116.957161,-54.264145,G6 IV/V,,,,2014-05-14
HD 6434 b,,,,,,40.32,2003,1.2 m Leonhard Euler Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_6434_b/,http://exoplanets.org/detail/HD_6434_b,0,22.01700000,1,16.167295,-39.488216,G2/3 V,11.270,,1.14,2015-11-19
HD 65216 b,,,,,,35.59,2003,1.2 m Leonhard Euler Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_65216_b/,http://exoplanets.org/detail/HD_65216_b,0,572.40000000,2,118.422173,-63.647324,G5 V,,,,2014-05-14
HD 65216 c,,,,,,35.59,2011,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_65216_c/,,0,152.60000000,2,118.422173,-63.647324,G5 V,,,,2014-05-14
HD 66141 b,,,,,,80.06,2012,1.8 m Telescope,,Radial Velocity,Bohyunsan Optical Astronomical Observatory,0,http://exoplanet.eu/catalog/hd_66141_b/,,0,480.50000000,1,120.566406,2.334571,K2 III,6.840,,21.40,2014-05-14
HD 66428 b,,,,,,55.04,2005,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_66428_b/,http://exoplanets.org/detail/HD_66428_b,0,1973.00000000,1,120.869438,-1.162709,G8 IV (+ G),,,,2014-07-23
HD 67087 b,,,,,,88.81,2015,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,http://exoplanet.eu/catalog/hd_67087_b/,,0,352.20000000,2,121.915649,31.551319,F8 V,1.450,,1.55,2015-04-01
HD 67087 c,,,,,,88.81,2015,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,http://exoplanet.eu/catalog/hd_67087_c/,,0,2374.00000000,2,121.915649,31.551319,F8 V,1.450,,1.55,2015-04-01
HD 6718 b,,,,,,54.90,2009,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_6718_b/,http://exoplanets.org/detail/HD_6718_b,0,2496.00000000,1,16.952761,-8.233706,G5 V,,,1.02,2015-03-26
HD 68988 b,,,,,,58.82,2001,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,http://exoplanet.eu/catalog/hd_68988_b/,http://exoplanets.org/detail/HD_68988_b,0,6.27711000,1,124.592384,61.460724,G2 V,,,,2015-03-26
HD 69830 b,,,,,,12.58,2006,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_69830_b/,http://exoplanets.org/detail/HD_69830_b,0,8.66700000,3,124.599777,-12.632174,K0 V,7.000,,,2015-03-26
HD 69830 c,,,,,,12.58,2006,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_69830_c/,http://exoplanets.org/detail/HD_69830_c,0,31.56000000,3,124.599777,-12.632174,K0 V,7.000,,,2015-03-26
HD 69830 d,,,,,,12.58,2006,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_69830_d/,http://exoplanets.org/detail/HD_69830_d,0,197.00000000,3,124.599777,-12.632174,K0 V,7.000,,,2015-03-26
HD 70573 b,,,,,,45.70,2007,2.2 m MPG/ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_70573_b/,,0,851.80000000,1,125.708135,1.859323,G1-1.5 V,0.102,,,2015-03-26
HD 70642 b,,,,,,28.76,2003,3.9 m Anglo-Australian Telescope,,Radial Velocity,Anglo-Australian Telescope,0,http://exoplanet.eu/catalog/hd_70642_b/,http://exoplanets.org/detail/HD_70642_b,0,2068.00000000,1,125.367233,-39.705410,G5,,,,2015-03-26
HD 7199 b,,,,,,35.88,2011,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_7199_b/,http://exoplanets.org/detail/HD_7199_b,0,615.00000000,1,17.696762,-66.188164,K0 IV/V,6.790,,0.96,2014-05-14
HD 72659 b,,,,,,51.36,2002,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_72659_b/,http://exoplanets.org/detail/HD_72659_b,0,3383.00000000,1,128.513290,-1.568217,G0 V,,,,2014-05-14
HD 73256 b,,,,,,36.52,2003,1.2 m Leonhard Euler Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_73256_b/,http://exoplanets.org/detail/HD_73256_b,0,2.54858000,1,129.095901,-30.037626,G8/K0,0.830,,0.89,2015-03-26
HD 73267 b,,,,,,54.91,2008,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_73267_b/,http://exoplanets.org/detail/HD_73267_b,0,1260.00000000,1,129.074066,-34.459980,G5 V,7.400,,1.04,2015-03-26
HD 73526 b,,,,,,94.61,2002,3.9 m Anglo-Australian Telescope,,Radial Velocity,Anglo-Australian Telescope,0,http://exoplanet.eu/catalog/hd_73526_b/,http://exoplanets.org/detail/HD_73526_b,0,188.90000000,2,129.318680,-41.319103,G6 V,,,,2014-05-14
HD 73526 c,,,,,,94.61,2005,3.9 m Anglo-Australian Telescope,,Radial Velocity,Anglo-Australian Telescope,0,http://exoplanet.eu/catalog/hd_73526_c/,http://exoplanets.org/detail/HD_73526_c,0,379.10000000,2,129.318680,-41.319103,G6 V,,,,2014-05-14
HD 73534 b,,,,,,81.00,2008,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_73534_b/,http://exoplanets.org/detail/HD_73534_b,0,1770.00000000,1,129.815842,12.960376,G5 IV,,,2.39,2015-03-26
HD 74156 b,,,,,,64.56,2003,1.93 m Telescope,,Radial Velocity,Haute-Provence Observatory,0,http://exoplanet.eu/catalog/hd_74156_b/,http://exoplanets.org/detail/HD_74156_b,0,51.64500000,2,130.604675,4.578097,G1 V,,,,2014-05-14
HD 74156 c,,,,,,64.56,2003,1.93 m Telescope,,Radial Velocity,Haute-Provence Observatory,0,http://exoplanet.eu/catalog/hd_74156_c/,http://exoplanets.org/detail/HD_74156_c,0,2473.00000000,2,130.604675,4.578097,G1 V,,,,2014-05-14
HD 7449 b,,,,,,38.52,2011,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_7449_b/,http://exoplanets.org/detail/HD_7449_b,0,1275.00000000,2,18.622173,-5.047387,G0 V,2.100,,1.01,2014-05-14
HD 7449 c,,,,,,38.52,2011,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_7449_c/,,0,4046.00000000,2,18.622173,-5.047387,G0 V,2.100,,1.01,2014-05-14
HD 75289 b,,,,,,28.94,1999,1.2 m Leonhard Euler Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_75289_b/,http://exoplanets.org/detail/HD_75289_b,0,3.50926700,1,131.918289,-41.736794,G0,,,,2015-04-16
HD 75784 b,,,,,,68.70,2014,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,,,0,341.70000000,1,133.099747,13.233433,K3 IV,4.000,,3.30,2014-12-03
HD 75898 b,,,,,,80.58,2007,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_75898_b/,http://exoplanets.org/detail/HD_75898_b,0,418.20000000,1,133.461685,33.056812,G0 V,3.800,,1.60,2015-04-16
HD 76700 b,,,,,,59.70,2002,3.9 m Anglo-Australian Telescope,,Radial Velocity,Anglo-Australian Telescope,0,http://exoplanet.eu/catalog/hd_76700_b/,http://exoplanets.org/detail/HD_76700_b,0,3.97100000,1,133.481308,-66.800995,G6 V,,,,2015-04-24
HD 77338 b,,15.90000,,0.05000,,41.27,2012,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_77338_b/,http://exoplanets.org/detail/HD_77338_b,0,5.73610000,1,135.302063,-25.527061,K0 IV,,,0.88,2014-05-14
HD 7924 b,,,,,,16.82,2008,10 m Keck I Telescope,826,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_7924_b/,http://exoplanets.org/detail/HD_7924_b,0,5.39792000,3,20.496313,76.710281,K0.5 V,,,0.78,2015-05-14
HD 7924 c,,,,,,16.82,2015,10 m Keck I Telescope,584,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_7924_c/,,0,15.29900000,3,20.496313,76.710281,K0.5 V,,,0.78,2015-05-14
HD 7924 d,,,,,,16.82,2015,10 m Keck I Telescope,499,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_7924_d/,,0,24.45100000,3,20.496313,76.710281,K0.5 V,,,0.78,2015-05-14
HD 79498 b,,,,,,48.64,2011,2.7 m Harlan J. Smith Telescope,,Radial Velocity,McDonald Observatory,0,http://exoplanet.eu/catalog/hd_79498_b/,http://exoplanets.org/detail/HD_79498_b,0,1966.10000000,1,138.789169,23.375549,G5,,,,2014-05-14
HD 80606 b,10.980,1252.20000,0.980,3.94000,,29.04,2001,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,http://exoplanet.eu/catalog/hd_80606_b/,http://exoplanets.org/detail/HD_80606_b,0,111.43570000,1,140.656540,50.603722,G5,,,0.98,2014-05-14
HD 81040 b,,,,,,32.56,2005,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,http://exoplanet.eu/catalog/hd_81040_b/,http://exoplanets.org/detail/HD_81040_b,0,1001.70000000,1,140.946198,20.364454,G2/G3,0.730,,0.86,2015-04-16
HD 81688 b,,,,,,88.26,2007,1.88 m Telescope,,Radial Velocity,Okayama Astrophysical Observatory,0,http://exoplanet.eu/catalog/hd_81688_b/,http://exoplanets.org/detail/HD_81688_b,0,184.02000000,1,142.166626,45.601482,G5,,,13.00,2014-05-14
HD 82886 b,,,,,,112.23,2011,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_82886_b/,http://exoplanets.org/detail/HD_82886_b,0,705.00000000,1,143.938263,34.780743,G0,,,,2014-05-14
HD 82943 b,,534.25000,,1.68100,,27.46,2003,1.2 m Leonhard Euler Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_82943_b/,http://exoplanets.org/detail/HD_82943_b,0,441.47000000,2,143.711395,-12.129546,G2/3 V,,,,2014-05-14
HD 82943 c,,622.60300,,1.95900,,27.46,2003,1.2 m Leonhard Euler Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_82943_c/,http://exoplanets.org/detail/HD_82943_c,0,220.07800000,2,143.711395,-12.129546,G2/3 V,,,,2014-05-14
HD 83443 b,,,,,,43.53,2002,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,http://exoplanet.eu/catalog/hd_83443_b/,http://exoplanets.org/detail/HD_83443_b,0,2.98569800,1,144.299286,-43.272205,K0/1 V + G (III),3.200,,,2014-05-14
HD 8535 b,,,,,,52.50,2010,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_8535_b/,http://exoplanets.org/detail/HD_8535_b,0,1313.00000000,1,20.905149,-41.269802,G0 V,,,1.19,2015-04-16
HD 85390 b,,,,,,33.96,2009,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_85390_b/,http://exoplanets.org/detail/HD_85390_b,0,788.00000000,1,147.510406,-49.790268,K1 V,7.200,,,2014-05-14
HD 85512 b,,,,,,11.15,2011,3.6 m ESO Telescope,298,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_85512_b/,http://exoplanets.org/detail/HD_85512_b,0,58.43000000,1,147.779388,-43.502789,K5 V,5.610,,,2015-04-16
HD 8574 b,,,,,,44.15,2002,1.93 m Telescope,,Radial Velocity,Haute-Provence Observatory,0,http://exoplanet.eu/catalog/hd_8574_b/,http://exoplanets.org/detail/HD_8574_b,0,227.00000000,1,21.302153,28.566692,F8,,,,2014-05-14
HD 86081 b,,,,,,91.16,2006,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_86081_b/,http://exoplanets.org/detail/HD_86081_b,0,2.13750000,1,149.024658,-3.808422,F8 V,,,1.22,2015-04-16
HD 86226 b,,,,,,42.48,2009,6.5 m Magellan II Clay Telescope,,Radial Velocity,Las Campanas Observatory,0,http://exoplanet.eu/catalog/hd_86226_b/,,0,1695.00000000,1,149.124359,-24.099390,G2 V,1.500,,1.02,2014-05-14
HD 86264 b,,,,,,72.57,2009,3.0 m C. Donald Shane Telescope,,Radial Velocity,Lick Observatory,0,http://exoplanet.eu/catalog/hd_86264_b/,http://exoplanets.org/detail/HD_86264_b,0,1475.00000000,1,149.240997,-15.895122,F7 V,,,,2015-04-24
HD 8673 b,,,,,,38.26,2009,2.0 m Alfred Jensch Telescope,,Radial Velocity,Thueringer Landessternwarte Tautenburg,0,http://exoplanet.eu/catalog/hd_8673_b/,,0,1634.00000000,1,21.536604,34.579700,F5,,,,2014-05-14
HD 87883 b,,,,,,18.06,2009,3.0 m C. Donald Shane Telescope,,Radial Velocity,Lick Observatory,0,http://exoplanet.eu/catalog/hd_87883_b/,http://exoplanets.org/detail/HD_87883_b,0,2754.00000000,1,152.179749,34.242260,K2.5 V,,,,2015-04-24
HD 88133 b,,,,,,74.46,2004,10 m Keck I Telescope,,Radial Velocity,W. M. Keck Observatory,0,http://exoplanet.eu/catalog/hd_88133_b/,http://exoplanets.org/detail/HD_88133_b,0,3.41587000,1,152.531982,18.186871,G5 IV,,,1.93,2015-04-16
HD 89307 b,,,,,,30.88,2009,3.0 m C. Donald Shane Telescope,,Radial Velocity,Lick Observatory,0,http://exoplanet.eu/catalog/hd_89307_b/,http://exoplanets.org/detail/HD_89307_b,0,2157.00000000,1,154.588699,12.621108,G0,,,,2015-04-24
HD 89744 b,,,,,,38.99,1999,1.5 m Tillinghast Reflector Telescope,,Radial Velocity,Fred Lawrence Whipple Observatory,0,http://exoplanet.eu/catalog/hd_89744_b/,http://exoplanets.org/detail/HD_89744_b,0,256.78000000,1,155.544006,41.229530,F8 IV,,,,2014-05-14
HD 90156 b,,,,,,22.09,2009,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_90156_b/,http://exoplanets.org/detail/HD_90156_b,0,49.77000000,1,155.980316,-29.645529,G5 V,4.400,,,2014-05-14
HD 92788 b,,,,,,32.32,2000,Multiple Telescopes,,Radial Velocity,Multiple Observatories,0,http://exoplanet.eu/catalog/hd_92788_b/,http://exoplanets.org/detail/HD_92788_b,0,325.00000000,1,160.702209,-2.183756,G6 V,2.100,,,2015-04-24
HD 93083 b,,,,,,28.90,2005,3.6 m ESO Telescope,,Radial Velocity,La Silla Observatory,0,http://exoplanet.eu/catalog/hd_93083_b/,http://exoplanets.org/detail/HD_93083_b,0,143.58000000,1,161.087143,-33.577023,K3 V,,,,2014-05-14
HD 9446 b,,,,,,52.85,2009,1.93 m Telescope,,Radial Velocity,Haute-Provence Observatory,0,http://exoplanet.eu/catalog/hd_9446_b/,http://exoplanets.org/detail/HD_9446_b,0,30.05200000,2,23.334101,29.265148,G5,,,,2014-05-14
