Kepler-52 d
Kepler-53 b
Kepler-53 c
Kepler-53 d
Kepler-54 b
Kepler-54 c
Kepler-54 d
Kepler-55 b
Kepler-55 c
Kepler-55 d
Kepler-55 e
Kepler-55 f
Kepler-56 b
Kepler-56 c
Kepler-57 b
Kepler-57 c
Kepler-58 b
Kepler-58 c
Kepler-58 d
Kepler-59 b
Kepler-59 c
Kepler-6 b
Kepler-60 b
Kepler-60 c
Kepler-60 d
Kepler-61 b
Kepler-62 b
Kepler-62 c
Kepler-62 d
Kepler-62 e
Kepler-62 f
Kepler-63 b
Kepler-65 b
Kepler-65 c
Kepler-65 d
Kepler-66 b
Kepler-67 b
Kepler-68 b
Kepler-68 c
Kepler-68 d
Kepler-69 b
Kepler-69 c
Kepler-7 b
Kepler-74 b
Kepler-75 b
Kepler-76 b
Kepler-77 b
Kepler-78 b
Kepler-79 b
Kepler-79 c
Kepler-79 d
Kepler-79 e
Kepler-8 b
Kepler-80 b
Kepler-80 c
Kepler-80 d
Kepler-80 e
Kepler-81 b
Kepler-81 c
Kepler-81 d
Kepler-82 b
Kepler-82 c
Kepler-82 d
Kepler-82 e
Kepler-83 b
Kepler-83 c
Kepler-83 d
Kepler-84 b
Kepler-84 c
Kepler-84 d
Kepler-84 e
Kepler-84 f
Kepler-85 b
Kepler-85 c
Kepler-85 d
Kepler-85 e
Kepler-87 b
Kepler-87 c
Kepler-9 b
Kepler-9 c
Kepler-9 d
Kepler-91 b
Kepler-92 b
Kepler-92 c
Kepler-92 d
Kepler-93 b
Kepler-93 c
Kepler-94 b
Kepler-94 c
Kepler-95 b
Kepler-96 b
Kepler-97 b
Kepler-97 c
Kepler-98 b
Kepler-99 b
Lupus-TR-3 b
MOA 2007-BLG-192L b
MOA 2007-BLG-400L b
MOA 2008-BLG-310L b
MOA 2008-BLG-379L b
MOA 2009-BLG-266L b
MOA 2009-BLG-319L b
MOA 2009-BLG-387L b
MOA 2010-BLG-073L b
MOA 2010-BLG-328L b
MOA 2010-BLG-477L b
MOA 2011-BLG-262L b
MOA 2011-BLG-293L b
MOA 2011-BLG-322L b
MOA-bin-1L b
NGC 2682 Sand 364 b
NGC 2682 YBP 1194 b
NGC 2682 YBP 1514 b
NGC 4349 127 b
NN Ser c
NN Ser d
NY Vir b
OGLE 2003-BLG-235L b
OGLE 2005-BLG-169L b
OGLE 2005-BLG-390L b
OGLE 2005-BLG-71L b
OGLE 2006-BLG-109L b
OGLE 2006-BLG-109L c
OGLE 2007-BLG-368L b
OGLE 2008-BLG-355L b
OGLE 2008-BLG-92L b
OGLE 2011-BLG-251L b
OGLE 2011-BLG-265L b
OGLE 2012-BLG-0563L b
OGLE 2012-BLG-26L b
OGLE 2012-BLG-26L c
OGLE 2012-BLG-358L b
OGLE 2012-BLG-406L b
OGLE 2013-BLG-0723L B b
OGLE 2013-BLG-102L b
OGLE 2013-BLG-341L B b
OGLE 2014-BLG-124L b
OGLE-TR-056 b
OGLE-TR-10 b
OGLE-TR-111 b
OGLE-TR-113 b
OGLE-TR-132 b
OGLE-TR-182 b
OGLE-TR-211 b
OGLE2-TR-L9 b
Oph 11 b
PH1 b
PH2 b
POTS-1 b
PSR B1257+12 b
PSR B1257+12 c
PSR B1257+12 d
PSR B1620-26 b
PSR J1719-1438 b
Pr0201 b
Pr0211 b
Qatar-1 b
Qatar-2 b
ROXs 12 b
ROXs 42 B b
RR Cae b
Ross 458 c
SR 12 AB c
SWEEPS-11 b
SWEEPS-4 b
TYC 1422-614-1 b
TYC 1422-614-1 c
TrES-1 b
TrES-2 b
TrES-3 b
TrES-4 b
TrES-5 b
USco CTIO 108 b
UZ For b
UZ For c
V0391 Peg b
VHS J125601.92-125723.9 b
WASP-1 b
WASP-10 b
WASP-100 b
WASP-101 b
WASP-103 b
WASP-104 b
WASP-106 b
WASP-11 b
WASP-117 b
WASP-12 b
WASP-13 b
WASP-14 b
WASP-15 b
WASP-16 b
WASP-17 b
WASP-18 b
WASP-19 b
WASP-2 b
WASP-20 b
WASP-21 b
WASP-22 b
WASP-23 b
WASP-24 b
WASP-25 b
WASP-26 b
WASP-28 b
WASP-29 b
WASP-3 b
WASP-31 b
WASP-32 b
WASP-33 b
WASP-34 b
WASP-35 b
WASP-36 b
WASP-37 b
WASP-38 b
WASP-39 b
WASP-4 b
WASP-41 b
WASP-41 c
WASP-42 b
WASP-43 b
WASP-44 b
WASP-45 b
WASP-46 b
WASP-47 b
WASP-47 c
WASP-47 d
WASP-47 e
WASP-48 b
WASP-49 b
WASP-5 b
WASP-50 b
WASP-52 b
WASP-54 b
WASP-55 b
WASP-56 b
WASP-57 b
WASP-58 b
WASP-59 b
WASP-6 b
WASP-60 b
WASP-61 b
WASP-62 b
WASP-63 b
WASP-64 b
WASP-65 b
WASP-66 b
WASP-67 b
WASP-68 b
WASP-69 b
WASP-7 b
WASP-70 A b
WASP-71 b
WASP-72 b
WASP-73 b
WASP-74 b
WASP-75 b
WASP-77 A b
WASP-78 b
WASP-79 b
WASP-8 b
WASP-8 c
WASP-80 b
WASP-82 b
WASP-83 b
WASP-84 b
WASP-88 b
WASP-89 b
WASP-94 A b
WASP-94 B b
WASP-95 b
WASP-96 b
WASP-97 b
WASP-98 b
WASP-99 b
WD 0806-661 b
WISEP J121756.91+162640.2 A b
WTS-1 b
WTS-2 b
XO-1 b
XO-2 N b
XO-2 S b
XO-2 S c
XO-3 b
XO-4 b
XO-5 b
alf Ari b
alf Tau b
bet Cnc b
bet Pic b
bet UMi b
eps CrB b
eps Eri b
eps Tau b
gam 1 Leo b
gam Cep b
kap And b
kap CrB b
mu Leo b
nu Oph b
nu Oph c
ome Ser b
omi CrB b
omi UMa b
tau Boo b
tau Gem b
ups And b
ups And c
ups And d
ups And e
xi Aql b
